plot_code,day,month,year,subplot,LAI
BOB-03,5,6,2014,TRUE,3.99
BOB-03,5,6,2014,NA,4.37
BOB-03,5,6,2014,NA,5
BOB-03,5,6,2014,NA,4.33
BOB-03,5,6,2014,NA,4.26
BOB-03,5,6,2014,NA,4.14
BOB-03,5,6,2014,NA,4.9
BOB-03,5,6,2014,NA,4.55
BOB-03,5,6,2014,NA,4.75
BOB-03,5,6,2014,NA,5.06
BOB-03,5,6,2014,NA,4.63
BOB-03,5,6,2014,NA,5.58
BOB-03,5,6,2014,NA,5.07
BOB-03,5,6,2014,NA,4.42
BOB-03,5,6,2014,NA,4.75
BOB-03,5,6,2014,NA,5.26
BOB-03,5,6,2014,NA,4.88
BOB-03,5,6,2014,NA,5.02
BOB-03,5,6,2014,NA,4.69
BOB-03,5,6,2014,NA,4.81
BOB-03,5,6,2014,NA,4.85
BOB-03,5,6,2014,NA,4.72
BOB-03,5,6,2014,NA,4.83
BOB-03,5,6,2014,NA,5.05
BOB-03,5,6,2014,NA,4.8
BOB-03,2,7,2014,TRUE,4.16
BOB-03,2,7,2014,NA,3.95
BOB-03,2,7,2014,NA,4.31
BOB-03,2,7,2014,NA,4.17
BOB-03,2,7,2014,NA,3.58
BOB-03,2,7,2014,NA,4.15
BOB-03,2,7,2014,NA,5.21
BOB-03,2,7,2014,NA,4.25
BOB-03,2,7,2014,NA,4.92
BOB-03,2,7,2014,NA,4.39
BOB-03,2,7,2014,NA,4.31
BOB-03,2,7,2014,NA,5.28
BOB-03,2,7,2014,NA,4.49
BOB-03,2,7,2014,NA,4
BOB-03,2,7,2014,NA,4.08
BOB-03,2,7,2014,NA,4.21
BOB-03,2,7,2014,NA,4.97
BOB-03,2,7,2014,NA,4.13
BOB-03,2,7,2014,NA,4.07
BOB-03,2,7,2014,NA,4.47
BOB-03,2,7,2014,NA,4.51
BOB-03,2,7,2014,NA,5.01
BOB-03,2,7,2014,NA,4.55
BOB-03,2,7,2014,NA,4.96
BOB-03,2,7,2014,NA,4.2
BOB-03,25,8,2014,NA,4.12
BOB-03,25,8,2014,NA,4.64
BOB-03,25,8,2014,TRUE,4.4
BOB-03,25,8,2014,NA,3.19
BOB-03,25,8,2014,NA,4.77
BOB-03,25,8,2014,NA,4.61
BOB-03,25,8,2014,NA,4.18
BOB-03,25,8,2014,NA,5.45
BOB-03,25,8,2014,NA,4.51
BOB-03,25,8,2014,NA,4.12
BOB-03,25,8,2014,NA,4.87
BOB-03,25,8,2014,NA,5.42
BOB-03,25,8,2014,NA,4.38
BOB-03,25,8,2014,NA,4.32
BOB-03,25,8,2014,NA,4.12
BOB-03,25,8,2014,NA,4.25
BOB-03,25,8,2014,NA,5.08
BOB-03,25,8,2014,NA,4.17
BOB-03,25,8,2014,NA,3.38
BOB-03,25,8,2014,NA,4.12
BOB-03,25,8,2014,NA,3.15
BOB-03,25,8,2014,NA,4.65
BOB-03,25,8,2014,NA,4.52
BOB-03,25,8,2014,NA,4.24
BOB-03,25,8,2014,NA,5.65
BOB-03,8,9,2014,TRUE,4.15
BOB-03,8,9,2014,NA,4.11
BOB-03,8,9,2014,NA,4.64
BOB-03,8,9,2014,NA,4.81
BOB-03,8,9,2014,NA,3.87
BOB-03,8,9,2014,NA,4.05
BOB-03,8,9,2014,NA,5.05
BOB-03,8,9,2014,NA,4.55
BOB-03,8,9,2014,NA,5.31
BOB-03,8,9,2014,NA,4.56
BOB-03,8,9,2014,NA,4.37
BOB-03,8,9,2014,NA,5.07
BOB-03,8,9,2014,NA,4.13
BOB-03,8,9,2014,NA,4.22
BOB-03,8,9,2014,NA,3.88
BOB-03,8,9,2014,NA,4.39
BOB-03,8,9,2014,NA,4.52
BOB-03,8,9,2014,NA,4.2
BOB-03,8,9,2014,NA,4
BOB-03,8,9,2014,NA,4.08
BOB-03,8,9,2014,NA,4.06
BOB-03,8,9,2014,NA,4.93
BOB-03,8,9,2014,NA,4.57
BOB-03,8,9,2014,NA,3.78
BOB-03,8,9,2014,NA,4.59
BOB-03,13,11,2014,TRUE,3.75
BOB-03,13,11,2014,NA,3.62
BOB-03,13,11,2014,NA,4
BOB-03,13,11,2014,NA,4.26
BOB-03,13,11,2014,NA,3.49
BOB-03,13,11,2014,NA,3.76
BOB-03,13,11,2014,NA,4.58
BOB-03,13,11,2014,NA,4.18
BOB-03,13,11,2014,NA,4.36
BOB-03,13,11,2014,NA,4.35
BOB-03,13,11,2014,NA,4.21
BOB-03,13,11,2014,NA,4.7
BOB-03,13,11,2014,NA,4.12
BOB-03,13,11,2014,NA,4.17
BOB-03,13,11,2014,NA,4.1
BOB-03,13,11,2014,NA,4.43
BOB-03,13,11,2014,NA,3.99
BOB-03,13,11,2014,NA,4.02
BOB-03,13,11,2014,NA,3.31
BOB-03,13,11,2014,NA,3.97
BOB-03,13,11,2014,NA,3.87
BOB-03,13,11,2014,NA,3.87
BOB-03,13,11,2014,NA,4.32
BOB-03,13,11,2014,NA,3.82
BOB-03,13,11,2014,NA,4.26
BOB-03,10,12,2014,TRUE,4.24
BOB-03,10,12,2014,NA,3.8
BOB-03,10,12,2014,NA,4.3
BOB-03,10,12,2014,NA,4.39
BOB-03,10,12,2014,NA,3.72
BOB-03,10,12,2014,NA,4.12
BOB-03,10,12,2014,NA,4.56
BOB-03,10,12,2014,NA,4.46
BOB-03,10,12,2014,NA,4.68
BOB-03,10,12,2014,NA,4.76
BOB-03,10,12,2014,NA,4.57
BOB-03,10,12,2014,NA,4.87
BOB-03,10,12,2014,NA,4.29
BOB-03,10,12,2014,NA,4.21
BOB-03,10,12,2014,NA,4.18
BOB-03,10,12,2014,NA,4.22
BOB-03,10,12,2014,NA,4.61
BOB-03,10,12,2014,NA,4.15
BOB-03,10,12,2014,NA,3.78
BOB-03,10,12,2014,NA,4.46
BOB-03,10,12,2014,NA,4.23
BOB-03,10,12,2014,NA,4.7
BOB-03,10,12,2014,NA,4.5
BOB-03,10,12,2014,NA,4.16
BOB-03,10,12,2014,NA,4.54
BOB-03,27,1,2015,TRUE,4.39
BOB-03,27,1,2015,NA,4
BOB-03,27,1,2015,NA,4.45
BOB-03,27,1,2015,NA,4.49
BOB-03,27,1,2015,NA,3.91
BOB-03,27,1,2015,NA,4.28
BOB-03,27,1,2015,NA,4.64
BOB-03,27,1,2015,NA,4.14
BOB-03,27,1,2015,NA,4.59
BOB-03,27,1,2015,NA,4.5
BOB-03,27,1,2015,NA,4.48
BOB-03,27,1,2015,NA,5.12
BOB-03,27,1,2015,NA,4.17
BOB-03,27,1,2015,NA,3.93
BOB-03,27,1,2015,NA,5.1
BOB-03,27,1,2015,NA,4.05
BOB-03,27,1,2015,NA,4.4
BOB-03,27,1,2015,NA,3.78
BOB-03,27,1,2015,NA,3.71
BOB-03,27,1,2015,NA,4.54
BOB-03,27,1,2015,NA,3.65
BOB-03,27,1,2015,NA,4.13
BOB-03,27,1,2015,NA,4.16
BOB-03,27,1,2015,NA,3.74
BOB-03,27,1,2015,NA,4.76
BOB-03,10,2,2015,TRUE,3.78
BOB-03,10,2,2015,NA,3.66
BOB-03,10,2,2015,NA,4.32
BOB-03,10,2,2015,NA,4.43
BOB-03,10,2,2015,NA,3.84
BOB-03,10,2,2015,NA,4.03
BOB-03,10,2,2015,NA,4.02
BOB-03,10,2,2015,NA,3.68
BOB-03,10,2,2015,NA,4.05
BOB-03,10,2,2015,NA,3.85
BOB-03,10,2,2015,NA,4.35
BOB-03,10,2,2015,NA,4.63
BOB-03,10,2,2015,NA,3.71
BOB-03,10,2,2015,NA,3.67
BOB-03,10,2,2015,NA,4.02
BOB-03,10,2,2015,NA,3.7
BOB-03,10,2,2015,NA,3.67
BOB-03,10,2,2015,NA,3.39
BOB-03,10,2,2015,NA,3.21
BOB-03,10,2,2015,NA,3.65
BOB-03,10,2,2015,NA,3.39
BOB-03,10,2,2015,NA,3.89
BOB-03,10,2,2015,NA,3.56
BOB-03,10,2,2015,NA,3.62
BOB-03,10,2,2015,NA,4.96
BOB-03,26,3,2015,TRUE,3.7
BOB-03,26,3,2015,NA,3.76
BOB-03,26,3,2015,NA,4.54
BOB-03,26,3,2015,NA,4.52
BOB-03,26,3,2015,NA,3.84
BOB-03,26,3,2015,NA,4.41
BOB-03,26,3,2015,NA,4.76
BOB-03,26,3,2015,NA,3.78
BOB-03,26,3,2015,NA,4.3
BOB-03,26,3,2015,NA,4.14
BOB-03,26,3,2015,NA,4.12
BOB-03,26,3,2015,NA,4.75
BOB-03,26,3,2015,NA,3.87
BOB-03,26,3,2015,NA,3.95
BOB-03,26,3,2015,NA,4.68
BOB-03,26,3,2015,NA,4.13
BOB-03,26,3,2015,NA,3.88
BOB-03,26,3,2015,NA,3.57
BOB-03,26,3,2015,NA,3.45
BOB-03,26,3,2015,NA,4
BOB-03,26,3,2015,NA,3.41
BOB-03,26,3,2015,NA,3.92
BOB-03,26,3,2015,NA,3.67
BOB-03,26,3,2015,NA,3.53
BOB-03,26,3,2015,NA,4.66
BOB-03,29,4,2015,TRUE,4.3
BOB-03,29,4,2015,NA,3.21
BOB-03,29,4,2015,NA,4.36
BOB-03,29,4,2015,NA,3.18
BOB-03,29,4,2015,NA,4.03
BOB-03,29,4,2015,NA,4.02
BOB-03,29,4,2015,NA,4.81
BOB-03,29,4,2015,NA,3.93
BOB-03,29,4,2015,NA,3.11
BOB-03,29,4,2015,NA,3.48
BOB-03,29,4,2015,NA,3.84
BOB-03,29,4,2015,NA,4.42
BOB-03,29,4,2015,NA,4.2
BOB-03,29,4,2015,NA,3.89
BOB-03,29,4,2015,NA,3.95
BOB-03,29,4,2015,NA,3.73
BOB-03,29,4,2015,NA,3.75
BOB-03,29,4,2015,NA,3.69
BOB-03,29,4,2015,NA,4.14
BOB-03,29,4,2015,NA,3.91
BOB-03,29,4,2015,NA,3.71
BOB-03,29,4,2015,NA,4.39
BOB-03,29,4,2015,NA,3.68
BOB-03,29,4,2015,NA,3.33
BOB-03,29,4,2015,NA,4.27
BOB-03,14,5,2015,TRUE,3.83
BOB-03,14,5,2015,NA,3.64
BOB-03,14,5,2015,NA,4.11
BOB-03,14,5,2015,NA,4.73
BOB-03,14,5,2015,NA,4.04
BOB-03,14,5,2015,NA,4.34
BOB-03,14,5,2015,NA,4.57
BOB-03,14,5,2015,NA,3.8
BOB-03,14,5,2015,NA,4.26
BOB-03,14,5,2015,NA,3.7
BOB-03,14,5,2015,NA,4.35
BOB-03,14,5,2015,NA,4.67
BOB-03,14,5,2015,NA,4.32
BOB-03,14,5,2015,NA,3.78
BOB-03,14,5,2015,NA,4.59
BOB-03,14,5,2015,NA,3.92
BOB-03,14,5,2015,NA,3.81
BOB-03,14,5,2015,NA,3.49
BOB-03,14,5,2015,NA,3.61
BOB-03,14,5,2015,NA,3.98
BOB-03,14,5,2015,NA,4.2
BOB-03,14,5,2015,NA,4.45
BOB-03,14,5,2015,NA,4.29
BOB-03,14,5,2015,NA,3.61
BOB-03,14,5,2015,NA,4.77
BOB-03,8,6,2015,NA,4.2
BOB-03,8,6,2015,NA,4.26
BOB-03,8,6,2015,NA,4.3
BOB-03,8,6,2015,NA,3.83
BOB-03,8,6,2015,NA,4.43
BOB-03,8,6,2015,NA,4.87
BOB-03,8,6,2015,NA,4.64
BOB-03,8,6,2015,NA,5.3
BOB-03,8,6,2015,NA,4.48
BOB-03,8,6,2015,NA,4.62
BOB-03,8,6,2015,NA,7.1
BOB-03,8,6,2015,NA,4.51
BOB-03,8,6,2015,NA,4.16
BOB-03,8,6,2015,NA,4.51
BOB-03,8,6,2015,NA,4.75
BOB-03,8,6,2015,NA,4.36
BOB-03,8,6,2015,NA,4.38
BOB-03,8,6,2015,NA,4.17
BOB-03,8,6,2015,NA,4.44
BOB-03,8,6,2015,NA,4.55
BOB-03,8,6,2015,NA,4.24
BOB-03,8,6,2015,NA,4.54
BOB-03,8,6,2015,NA,4.63
BOB-03,8,6,2015,NA,4.51
BOB-03,8,6,2015,TRUE,4.31
BOB-03,23,7,2015,TRUE,4.21
BOB-03,23,7,2015,NA,4.26
BOB-03,23,7,2015,NA,4.56
BOB-03,23,7,2015,NA,4.48
BOB-03,23,7,2015,NA,4.12
BOB-03,23,7,2015,NA,3.26
BOB-03,23,7,2015,NA,4.44
BOB-03,23,7,2015,NA,4.89
BOB-03,23,7,2015,NA,3.26
BOB-03,23,7,2015,NA,4.08
BOB-03,23,7,2015,NA,4.88
BOB-03,23,7,2015,NA,5.31
BOB-03,23,7,2015,NA,4.64
BOB-03,23,7,2015,NA,3.95
BOB-03,23,7,2015,NA,4.84
BOB-03,23,7,2015,NA,5.11
BOB-03,23,7,2015,NA,3.89
BOB-03,23,7,2015,NA,3.99
BOB-03,23,7,2015,NA,4.79
BOB-03,23,7,2015,NA,4.76
BOB-03,23,7,2015,NA,4.5
BOB-03,23,7,2015,NA,4.08
BOB-03,23,7,2015,NA,4.61
BOB-03,23,7,2015,NA,3.72
BOB-03,23,7,2015,NA,4.69
BOB-03,27,8,2015,TRUE,4.57
BOB-03,27,8,2015,NA,4.7
BOB-03,27,8,2015,NA,4.6
BOB-03,27,8,2015,NA,4.9
BOB-03,27,8,2015,NA,4.15
BOB-03,27,8,2015,NA,4.89
BOB-03,27,8,2015,NA,4.78
BOB-03,27,8,2015,NA,5.45
BOB-03,27,8,2015,NA,5.93
BOB-03,27,8,2015,NA,4.97
BOB-03,27,8,2015,NA,5.08
BOB-03,27,8,2015,NA,6.79
BOB-03,27,8,2015,NA,4.86
BOB-03,27,8,2015,NA,4
BOB-03,27,8,2015,NA,5.08
BOB-03,27,8,2015,NA,4.85
BOB-03,27,8,2015,NA,4.25
BOB-03,27,8,2015,NA,4.43
BOB-03,27,8,2015,NA,4.81
BOB-03,27,8,2015,NA,4.75
BOB-03,27,8,2015,NA,4.35
BOB-03,27,8,2015,NA,3.91
BOB-03,27,8,2015,NA,4.45
BOB-03,27,8,2015,NA,4.87
BOB-03,27,8,2015,NA,4.84
BOB-03,23,9,2015,NA,4.56
BOB-03,23,9,2015,TRUE,4.31
BOB-03,23,9,2015,NA,4.91
BOB-03,23,9,2015,NA,4.54
BOB-03,23,9,2015,NA,3.92
BOB-03,23,9,2015,NA,4.7
BOB-03,23,9,2015,NA,4.76
BOB-03,23,9,2015,NA,4.47
BOB-03,23,9,2015,NA,4.69
BOB-03,23,9,2015,NA,4.67
BOB-03,23,9,2015,NA,5.08
BOB-03,23,9,2015,NA,4.58
BOB-03,23,9,2015,NA,3.84
BOB-03,23,9,2015,NA,4.48
BOB-03,23,9,2015,NA,4.23
BOB-03,23,9,2015,NA,4.23
BOB-03,23,9,2015,NA,3.82
BOB-03,23,9,2015,NA,3.96
BOB-03,23,9,2015,NA,4.96
BOB-03,23,9,2015,NA,4.79
BOB-03,23,9,2015,NA,4.26
BOB-03,23,9,2015,NA,3.99
BOB-03,23,9,2015,NA,4.38
BOB-03,23,9,2015,NA,4.07
BOB-03,23,9,2015,NA,4.45
BOB-03,28,10,2015,TRUE,3.79
BOB-03,28,10,2015,NA,4.21
BOB-03,28,10,2015,NA,4.25
BOB-03,28,10,2015,NA,5
BOB-03,28,10,2015,NA,4.22
BOB-03,28,10,2015,NA,4.17
BOB-03,28,10,2015,NA,4.52
BOB-03,28,10,2015,NA,3.34
BOB-03,28,10,2015,NA,3.6
BOB-03,28,10,2015,NA,4.62
BOB-03,28,10,2015,NA,4.54
BOB-03,28,10,2015,NA,3.46
BOB-03,28,10,2015,NA,4.38
BOB-03,28,10,2015,NA,3.85
BOB-03,28,10,2015,NA,4.87
BOB-03,28,10,2015,NA,4.37
BOB-03,28,10,2015,NA,3.72
BOB-03,28,10,2015,NA,3.76
BOB-03,28,10,2015,NA,5.03
BOB-03,28,10,2015,NA,4.41
BOB-03,28,10,2015,NA,4.04
BOB-03,28,10,2015,NA,4.16
BOB-03,28,10,2015,NA,4.38
BOB-03,28,10,2015,NA,4.12
BOB-03,28,10,2015,NA,4.4
BOB-03,26,11,2015,TRUE,3.95
BOB-03,26,11,2015,NA,3.79
BOB-03,26,11,2015,NA,4.02
BOB-03,26,11,2015,NA,4.61
BOB-03,26,11,2015,NA,3.74
BOB-03,26,11,2015,NA,4.14
BOB-03,26,11,2015,NA,4.8
BOB-03,26,11,2015,NA,4.29
BOB-03,26,11,2015,NA,4.48
BOB-03,26,11,2015,NA,4.32
BOB-03,26,11,2015,NA,4.27
BOB-03,26,11,2015,NA,4.6
BOB-03,26,11,2015,NA,4.23
BOB-03,26,11,2015,NA,4
BOB-03,26,11,2015,NA,4.33
BOB-03,26,11,2015,NA,4
BOB-03,26,11,2015,NA,4.41
BOB-03,26,11,2015,NA,4.44
BOB-03,26,11,2015,NA,5.47
BOB-03,26,11,2015,NA,4.16
BOB-03,26,11,2015,NA,3.76
BOB-03,26,11,2015,NA,4.42
BOB-03,26,11,2015,NA,4.27
BOB-03,26,11,2015,NA,4.73
BOB-03,26,11,2015,NA,4.51
BOB-04,5,6,2012,TRUE,3.66
BOB-04,5,6,2012,NA,3.5
BOB-04,5,6,2012,NA,9.69
BOB-04,5,6,2012,NA,3.3
BOB-04,5,6,2012,NA,3.63
BOB-04,5,6,2012,NA,3.72
BOB-04,5,6,2012,NA,3.9
BOB-04,5,6,2012,NA,4.18
BOB-04,5,6,2012,NA,4.65
BOB-04,5,6,2012,NA,3.04
BOB-04,5,6,2012,NA,4.11
BOB-04,5,6,2012,NA,5.47
BOB-04,5,6,2012,NA,4.42
BOB-04,5,6,2012,NA,3.79
BOB-04,5,6,2012,NA,4.16
BOB-04,5,6,2012,NA,5.14
BOB-04,5,6,2012,NA,3.55
BOB-04,5,6,2012,NA,3.58
BOB-04,5,6,2012,NA,3.63
BOB-04,5,6,2012,NA,5.11
BOB-04,5,6,2012,NA,4.17
BOB-04,5,6,2012,NA,4.05
BOB-04,5,6,2012,NA,4.39
BOB-04,5,6,2012,NA,4.71
BOB-04,5,6,2012,NA,4.08
BOB-04,3,7,2012,NA,3.83
BOB-04,3,7,2012,TRUE,3.61
BOB-04,3,7,2012,NA,3.64
BOB-04,3,7,2012,NA,4.2
BOB-04,3,7,2012,NA,2.95
BOB-04,3,7,2012,NA,3.71
BOB-04,3,7,2012,NA,3.84
BOB-04,3,7,2012,NA,3.88
BOB-04,3,7,2012,NA,4.02
BOB-04,3,7,2012,NA,4.63
BOB-04,3,7,2012,NA,3.44
BOB-04,3,7,2012,NA,4.25
BOB-04,3,7,2012,NA,4.53
BOB-04,3,7,2012,NA,4.52
BOB-04,3,7,2012,NA,3.89
BOB-04,3,7,2012,NA,4.44
BOB-04,3,7,2012,NA,5.03
BOB-04,3,7,2012,NA,3.63
BOB-04,3,7,2012,NA,3.19
BOB-04,3,7,2012,NA,3.78
BOB-04,3,7,2012,NA,5.12
BOB-04,3,7,2012,NA,4.15
BOB-04,3,7,2012,NA,3.8
BOB-04,3,7,2012,NA,3.79
BOB-04,3,7,2012,NA,4.92
BOB-04,3,7,2012,NA,3.85
BOB-04,28,8,2012,TRUE,3.55
BOB-04,28,8,2012,NA,3.38
BOB-04,28,8,2012,NA,7.58
BOB-04,28,8,2012,NA,2.68
BOB-04,28,8,2012,NA,3.44
BOB-04,28,8,2012,NA,3.6
BOB-04,28,8,2012,NA,3.72
BOB-04,28,8,2012,NA,3.73
BOB-04,28,8,2012,NA,4.61
BOB-04,28,8,2012,NA,3.34
BOB-04,28,8,2012,NA,3.42
BOB-04,28,8,2012,NA,4.93
BOB-04,28,8,2012,NA,4.47
BOB-04,28,8,2012,NA,4.01
BOB-04,28,8,2012,NA,3.63
BOB-04,28,8,2012,NA,4.3
BOB-04,28,8,2012,NA,2.68
BOB-04,28,8,2012,NA,2.45
BOB-04,28,8,2012,NA,4.09
BOB-04,28,8,2012,NA,5.25
BOB-04,28,8,2012,NA,3.64
BOB-04,28,8,2012,NA,3.89
BOB-04,28,8,2012,NA,3.8
BOB-04,28,8,2012,NA,3.89
BOB-04,28,8,2012,NA,3.28
BOB-04,25,9,2012,TRUE,3.54
BOB-04,25,9,2012,NA,3.24
BOB-04,25,9,2012,NA,4.12
BOB-04,25,9,2012,NA,2.33
BOB-04,25,9,2012,NA,2.38
BOB-04,25,9,2012,NA,3.1
BOB-04,25,9,2012,NA,2.91
BOB-04,25,9,2012,NA,2.87
BOB-04,25,9,2012,NA,3.41
BOB-04,25,9,2012,NA,2.78
BOB-04,25,9,2012,NA,2.89
BOB-04,25,9,2012,NA,4.02
BOB-04,25,9,2012,NA,4.65
BOB-04,25,9,2012,NA,3.92
BOB-04,25,9,2012,NA,3.99
BOB-04,25,9,2012,NA,4.01
BOB-04,25,9,2012,NA,3.35
BOB-04,25,9,2012,NA,3.32
BOB-04,25,9,2012,NA,3.72
BOB-04,25,9,2012,NA,4.65
BOB-04,25,9,2012,NA,3.44
BOB-04,25,9,2012,NA,4.68
BOB-04,25,9,2012,NA,3.85
BOB-04,25,9,2012,NA,4.52
BOB-04,25,9,2012,NA,4.79
BOB-04,20,11,2012,TRUE,3.42
BOB-04,20,11,2012,NA,2.6
BOB-04,20,11,2012,NA,7.58
BOB-04,20,11,2012,NA,2.3
BOB-04,20,11,2012,NA,2.77
BOB-04,20,11,2012,NA,3.08
BOB-04,20,11,2012,NA,2.94
BOB-04,20,11,2012,NA,2.97
BOB-04,20,11,2012,NA,2.94
BOB-04,20,11,2012,NA,2.92
BOB-04,20,11,2012,NA,2.74
BOB-04,20,11,2012,NA,4.64
BOB-04,20,11,2012,NA,3.47
BOB-04,20,11,2012,NA,3.02
BOB-04,20,11,2012,NA,3.87
BOB-04,20,11,2012,NA,4.78
BOB-04,20,11,2012,NA,3.07
BOB-04,20,11,2012,NA,2.91
BOB-04,20,11,2012,NA,3.44
BOB-04,20,11,2012,NA,4.94
BOB-04,20,11,2012,NA,3.59
BOB-04,20,11,2012,NA,3.3
BOB-04,20,11,2012,NA,3.38
BOB-04,20,11,2012,NA,3.52
BOB-04,20,11,2012,NA,3.76
BOB-04,18,12,2012,TRUE,3.22
BOB-04,18,12,2012,NA,2.46
BOB-04,18,12,2012,NA,5.87
BOB-04,18,12,2012,NA,2.16
BOB-04,18,12,2012,NA,2.91
BOB-04,18,12,2012,NA,3.07
BOB-04,18,12,2012,NA,2.62
BOB-04,18,12,2012,NA,2.77
BOB-04,18,12,2012,NA,3.64
BOB-04,18,12,2012,NA,2.81
BOB-04,18,12,2012,NA,2.49
BOB-04,18,12,2012,NA,4.28
BOB-04,18,12,2012,NA,3.13
BOB-04,18,12,2012,NA,2.7
BOB-04,18,12,2012,NA,3.01
BOB-04,18,12,2012,NA,4.17
BOB-04,18,12,2012,NA,2.65
BOB-04,18,12,2012,NA,2.51
BOB-04,18,12,2012,NA,2.86
BOB-04,18,12,2012,NA,4.97
BOB-04,18,12,2012,NA,3.62
BOB-04,18,12,2012,NA,3.38
BOB-04,18,12,2012,NA,3.25
BOB-04,18,12,2012,NA,3.1
BOB-04,18,12,2012,NA,3.62
BOB-04,29,7,2013,TRUE,5.98
BOB-04,29,7,2013,NA,4.27
BOB-04,29,7,2013,NA,6.49
BOB-04,29,7,2013,NA,4.43
BOB-04,29,7,2013,NA,4.25
BOB-04,29,7,2013,NA,4.26
BOB-04,29,7,2013,NA,4.51
BOB-04,29,7,2013,NA,5.53
BOB-04,29,7,2013,NA,4.89
BOB-04,29,7,2013,NA,3.72
BOB-04,29,7,2013,NA,4.81
BOB-04,29,7,2013,NA,5.43
BOB-04,29,7,2013,NA,4.66
BOB-04,29,7,2013,NA,3.88
BOB-04,29,7,2013,NA,4.45
BOB-04,29,7,2013,NA,5.74
BOB-04,29,7,2013,NA,4.41
BOB-04,29,7,2013,NA,4.31
BOB-04,29,7,2013,NA,4.24
BOB-04,29,7,2013,NA,4.87
BOB-04,29,7,2013,NA,3.87
BOB-04,29,7,2013,NA,4.11
BOB-04,29,7,2013,NA,4.36
BOB-04,29,7,2013,NA,4.93
BOB-04,29,7,2013,NA,5.12
BOB-04,26,8,2013,TRUE,4.56
BOB-04,26,8,2013,NA,3.62
BOB-04,26,8,2013,NA,5.61
BOB-04,26,8,2013,NA,4.02
BOB-04,26,8,2013,NA,3.79
BOB-04,26,8,2013,NA,4.07
BOB-04,26,8,2013,NA,4.25
BOB-04,26,8,2013,NA,5.23
BOB-04,26,8,2013,NA,4.87
BOB-04,26,8,2013,NA,4.13
BOB-04,26,8,2013,NA,4.71
BOB-04,26,8,2013,NA,5.53
BOB-04,26,8,2013,NA,4.56
BOB-04,26,8,2013,NA,3.93
BOB-04,26,8,2013,NA,4.46
BOB-04,26,8,2013,NA,4.88
BOB-04,26,8,2013,NA,4.22
BOB-04,26,8,2013,NA,4.26
BOB-04,26,8,2013,NA,3.99
BOB-04,26,8,2013,NA,5.3
BOB-04,26,8,2013,NA,3.87
BOB-04,26,8,2013,NA,4.1
BOB-04,26,8,2013,NA,3.89
BOB-04,26,8,2013,NA,5.09
BOB-04,26,8,2013,NA,5.52
BOB-04,21,10,2013,TRUE,3.79
BOB-04,21,10,2013,NA,2.5
BOB-04,21,10,2013,NA,4.33
BOB-04,21,10,2013,NA,2.68
BOB-04,21,10,2013,NA,2.84
BOB-04,21,10,2013,NA,2.84
BOB-04,21,10,2013,NA,2.68
BOB-04,21,10,2013,NA,2.67
BOB-04,21,10,2013,NA,3.18
BOB-04,21,10,2013,NA,3.53
BOB-04,21,10,2013,NA,2.55
BOB-04,21,10,2013,NA,3.78
BOB-04,21,10,2013,NA,3.7
BOB-04,21,10,2013,NA,3.29
BOB-04,21,10,2013,NA,3.5
BOB-04,21,10,2013,NA,4.44
BOB-04,21,10,2013,NA,3.15
BOB-04,21,10,2013,NA,2.5
BOB-04,21,10,2013,NA,3.02
BOB-04,21,10,2013,NA,3.73
BOB-04,21,10,2013,NA,3.44
BOB-04,21,10,2013,NA,3.57
BOB-04,21,10,2013,NA,3.04
BOB-04,21,10,2013,NA,3.05
BOB-04,21,10,2013,NA,2.76
BOB-04,21,11,2013,TRUE,4.82
BOB-04,21,11,2013,NA,5.12
BOB-04,21,11,2013,NA,5.84
BOB-04,21,11,2013,NA,4.79
BOB-04,21,11,2013,NA,5.09
BOB-04,21,11,2013,NA,4.6
BOB-04,21,11,2013,NA,5.22
BOB-04,21,11,2013,NA,5.64
BOB-04,21,11,2013,NA,5.48
BOB-04,21,11,2013,NA,5.19
BOB-04,21,11,2013,NA,5.32
BOB-04,21,11,2013,NA,5.13
BOB-04,21,11,2013,NA,5.66
BOB-04,21,11,2013,NA,4.35
BOB-04,21,11,2013,NA,4.51
BOB-04,21,11,2013,NA,5.01
BOB-04,21,11,2013,NA,4.82
BOB-04,21,11,2013,NA,4.46
BOB-04,21,11,2013,NA,4.41
BOB-04,21,11,2013,NA,5.51
BOB-04,21,11,2013,NA,4.42
BOB-04,21,11,2013,NA,5.09
BOB-04,21,11,2013,NA,4.28
BOB-04,21,11,2013,NA,6.35
BOB-04,21,11,2013,NA,5.8
BOB-04,17,12,2013,TRUE,3.55
BOB-04,17,12,2013,NA,2.93
BOB-04,17,12,2013,NA,4.69
BOB-04,17,12,2013,NA,2.77
BOB-04,17,12,2013,NA,3.31
BOB-04,17,12,2013,NA,3.19
BOB-04,17,12,2013,NA,3.07
BOB-04,17,12,2013,NA,3.63
BOB-04,17,12,2013,NA,4.07
BOB-04,17,12,2013,NA,3.5
BOB-04,17,12,2013,NA,3.44
BOB-04,17,12,2013,NA,4.19
BOB-04,17,12,2013,NA,3.83
BOB-04,17,12,2013,NA,3.28
BOB-04,17,12,2013,NA,3.28
BOB-04,17,12,2013,NA,4.14
BOB-04,17,12,2013,NA,3.06
BOB-04,17,12,2013,NA,3.12
BOB-04,17,12,2013,NA,3.17
BOB-04,17,12,2013,NA,4.27
BOB-04,17,12,2013,NA,3.52
